2026-05-09 10:39:06,088 | INFO | agent  | Edge agent started (cmd_drop=0.00, cmd_delay_ms=0).
2026-05-09 10:40:57,002 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:40:57,002 | INFO | agent  | Sensor update: light=195.7
2026-05-09 10:40:58,507 | INFO | agent  | Sensor update: temperature=23.01
2026-05-09 10:40:58,507 | INFO | agent  | Sensor update: humidity=40.1
2026-05-09 10:40:58,507 | INFO | agent  | Sensor update: door=False
2026-05-09 10:40:58,507 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:40:58,508 | INFO | agent  | Sensor update: light=183.9
2026-05-09 10:41:00,013 | INFO | agent  | Sensor update: temperature=23.02
2026-05-09 10:41:00,014 | INFO | agent  | Sensor update: humidity=39.7
2026-05-09 10:41:00,014 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:00,014 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:00,014 | INFO | agent  | Sensor update: light=187.5
2026-05-09 10:41:01,520 | INFO | agent  | Sensor update: temperature=23.08
2026-05-09 10:41:01,520 | INFO | agent  | Sensor update: humidity=39.9
2026-05-09 10:41:01,520 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:01,521 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:01,521 | INFO | agent  | Sensor update: light=186.5
2026-05-09 10:41:03,027 | INFO | agent  | Sensor update: temperature=23.0
2026-05-09 10:41:03,027 | INFO | agent  | Sensor update: humidity=39.9
2026-05-09 10:41:03,027 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:03,028 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:03,028 | INFO | agent  | Sensor update: light=183.2
2026-05-09 10:41:04,533 | INFO | agent  | Sensor update: temperature=22.86
2026-05-09 10:41:04,534 | INFO | agent  | Sensor update: humidity=39.7
2026-05-09 10:41:04,534 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:04,534 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:04,534 | INFO | agent  | Sensor update: light=189.8
2026-05-09 10:41:06,041 | INFO | agent  | Sensor update: temperature=22.75
2026-05-09 10:41:06,041 | INFO | agent  | Sensor update: humidity=39.5
2026-05-09 10:41:06,041 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:06,041 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:06,041 | INFO | agent  | Sensor update: light=185.6
2026-05-09 10:41:07,547 | INFO | agent  | Sensor update: temperature=22.55
2026-05-09 10:41:07,548 | INFO | agent  | Sensor update: humidity=39.5
2026-05-09 10:41:07,548 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:07,548 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:07,548 | INFO | agent  | Sensor update: light=192.4
2026-05-09 10:41:09,054 | INFO | agent  | Sensor update: temperature=22.42
2026-05-09 10:41:09,054 | INFO | agent  | Sensor update: humidity=39.6
2026-05-09 10:41:09,055 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:09,055 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:09,055 | INFO | agent  | Sensor update: light=187.3
2026-05-09 10:41:10,561 | INFO | agent  | Sensor update: temperature=22.43
2026-05-09 10:41:10,561 | INFO | agent  | Sensor update: humidity=39.1
2026-05-09 10:41:10,561 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:10,561 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:10,562 | INFO | agent  | Sensor update: light=189.9
2026-05-09 10:41:12,073 | INFO | agent  | Sensor update: temperature=22.57
2026-05-09 10:41:12,073 | INFO | agent  | Sensor update: humidity=39.5
2026-05-09 10:41:12,073 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:12,073 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:12,074 | INFO | agent  | Sensor update: light=194.5
2026-05-09 10:41:13,575 | INFO | agent  | Sensor update: temperature=22.57
2026-05-09 10:41:13,576 | INFO | agent  | Sensor update: humidity=39.8
2026-05-09 10:41:13,576 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:13,576 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:13,576 | INFO | agent  | Sensor update: light=187.0
2026-05-09 10:41:15,088 | INFO | agent  | Sensor update: temperature=22.51
2026-05-09 10:41:15,088 | INFO | agent  | Sensor update: humidity=39.4
2026-05-09 10:41:15,088 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:15,088 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:15,089 | INFO | agent  | Sensor update: light=182.8
2026-05-09 10:41:16,596 | INFO | agent  | Sensor update: temperature=22.37
2026-05-09 10:41:16,596 | INFO | agent  | Sensor update: humidity=39.4
2026-05-09 10:41:16,596 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:16,596 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:16,597 | INFO | agent  | Sensor update: light=184.0
2026-05-09 10:41:18,108 | INFO | agent  | Sensor update: temperature=22.56
2026-05-09 10:41:18,109 | INFO | agent  | Sensor update: humidity=38.8
2026-05-09 10:41:18,109 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:18,109 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:18,109 | INFO | agent  | Sensor update: light=184.4
2026-05-09 10:41:19,614 | INFO | agent  | Sensor update: temperature=22.51
2026-05-09 10:41:19,614 | INFO | agent  | Sensor update: humidity=38.6
2026-05-09 10:41:19,614 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:19,614 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:41:19,615 | INFO | agent  | Sensor update: light=184.8
2026-05-09 10:41:21,118 | INFO | agent  | Sensor update: temperature=22.64
2026-05-09 10:41:21,118 | INFO | agent  | Sensor update: humidity=39.0
2026-05-09 10:41:21,119 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:21,119 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:21,119 | INFO | agent  | Sensor update: light=184.0
2026-05-09 10:41:22,630 | INFO | agent  | Sensor update: temperature=22.71
2026-05-09 10:41:22,630 | INFO | agent  | Sensor update: humidity=38.9
2026-05-09 10:41:22,630 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:22,630 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:22,630 | INFO | agent  | Sensor update: light=192.3
2026-05-09 10:41:24,142 | INFO | agent  | Sensor update: temperature=23.02
2026-05-09 10:41:24,142 | INFO | agent  | Sensor update: humidity=38.9
2026-05-09 10:41:24,142 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:24,142 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:24,143 | INFO | agent  | Sensor update: light=192.1
2026-05-09 10:41:25,654 | INFO | agent  | Sensor update: temperature=22.96
2026-05-09 10:41:25,654 | INFO | agent  | Sensor update: humidity=38.7
2026-05-09 10:41:25,654 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:25,654 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:25,655 | INFO | agent  | Sensor update: light=193.3
2026-05-09 10:41:27,165 | INFO | agent  | Sensor update: temperature=23.07
2026-05-09 10:41:27,165 | INFO | agent  | Sensor update: humidity=38.8
2026-05-09 10:41:27,165 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:27,166 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:27,166 | INFO | agent  | Sensor update: light=194.7
2026-05-09 10:41:28,677 | INFO | agent  | Sensor update: temperature=22.94
2026-05-09 10:41:28,677 | INFO | agent  | Sensor update: humidity=38.9
2026-05-09 10:41:28,678 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:28,678 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:28,678 | INFO | agent  | Sensor update: light=187.5
2026-05-09 10:41:30,189 | INFO | agent  | Sensor update: temperature=23.17
2026-05-09 10:41:30,190 | INFO | agent  | Sensor update: humidity=38.7
2026-05-09 10:41:30,190 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:30,190 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:30,190 | INFO | agent  | Sensor update: light=195.8
2026-05-09 10:41:31,701 | INFO | agent  | Sensor update: temperature=22.98
2026-05-09 10:41:31,701 | INFO | agent  | Sensor update: humidity=38.2
2026-05-09 10:41:31,701 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:31,702 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:31,702 | INFO | agent  | Sensor update: light=188.3
2026-05-09 10:41:33,209 | INFO | agent  | Sensor update: temperature=23.14
2026-05-09 10:41:33,209 | INFO | agent  | Sensor update: humidity=38.1
2026-05-09 10:41:33,209 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:33,210 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:33,210 | INFO | agent  | Sensor update: light=191.9
2026-05-09 10:41:34,720 | INFO | agent  | Sensor update: temperature=23.38
2026-05-09 10:41:34,721 | INFO | agent  | Sensor update: humidity=37.7
2026-05-09 10:41:34,721 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:34,721 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:34,721 | INFO | agent  | Sensor update: light=191.2
2026-05-09 10:41:36,223 | INFO | agent  | Sensor update: temperature=23.23
2026-05-09 10:41:36,223 | INFO | agent  | Sensor update: humidity=38.3
2026-05-09 10:41:36,223 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:36,223 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:36,223 | INFO | agent  | Sensor update: light=187.7
2026-05-09 10:41:37,734 | INFO | agent  | Sensor update: temperature=23.45
2026-05-09 10:41:37,735 | INFO | agent  | Sensor update: humidity=38.7
2026-05-09 10:41:37,735 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:37,735 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:37,735 | INFO | agent  | Sensor update: light=189.6
2026-05-09 10:41:39,244 | INFO | agent  | Sensor update: temperature=23.41
2026-05-09 10:41:39,244 | INFO | agent  | Sensor update: humidity=38.3
2026-05-09 10:41:39,244 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:39,244 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:39,245 | INFO | agent  | Sensor update: light=183.9
2026-05-09 10:41:40,750 | INFO | agent  | Sensor update: temperature=23.5
2026-05-09 10:41:40,751 | INFO | agent  | Sensor update: humidity=38.3
2026-05-09 10:41:40,751 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:40,751 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:40,751 | INFO | agent  | Sensor update: light=184.0
2026-05-09 10:41:42,262 | INFO | agent  | Sensor update: temperature=23.53
2026-05-09 10:41:42,262 | INFO | agent  | Sensor update: humidity=38.2
2026-05-09 10:41:42,262 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:42,263 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:42,263 | INFO | agent  | Sensor update: light=192.0
2026-05-09 10:41:43,765 | INFO | agent  | Sensor update: temperature=23.39
2026-05-09 10:41:43,765 | INFO | agent  | Sensor update: humidity=38.7
2026-05-09 10:41:43,765 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:43,765 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:43,766 | INFO | agent  | Sensor update: light=190.3
2026-05-09 10:41:45,276 | INFO | agent  | Sensor update: temperature=23.44
2026-05-09 10:41:45,277 | INFO | agent  | Sensor update: humidity=38.8
2026-05-09 10:41:45,277 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:45,277 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:45,277 | INFO | agent  | Sensor update: light=194.4
2026-05-09 10:41:46,788 | INFO | agent  | Sensor update: temperature=23.53
2026-05-09 10:41:46,789 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:41:46,789 | INFO | agent  | Sensor update: door=True
2026-05-09 10:41:46,789 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:46,789 | INFO | agent  | Sensor update: light=183.5
2026-05-09 10:41:48,300 | INFO | agent  | Sensor update: temperature=23.45
2026-05-09 10:41:48,300 | INFO | agent  | Sensor update: humidity=39.8
2026-05-09 10:41:48,301 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:48,301 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:48,301 | INFO | agent  | Sensor update: light=189.3
2026-05-09 10:41:49,812 | INFO | agent  | Sensor update: temperature=23.54
2026-05-09 10:41:49,812 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:41:49,813 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:49,813 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:49,813 | INFO | agent  | Sensor update: light=187.5
2026-05-09 10:41:51,324 | INFO | agent  | Sensor update: temperature=23.4
2026-05-09 10:41:51,324 | INFO | agent  | Sensor update: humidity=39.9
2026-05-09 10:41:51,324 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:51,325 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:51,325 | INFO | agent  | Sensor update: light=185.1
2026-05-09 10:41:52,836 | INFO | agent  | Sensor update: temperature=23.36
2026-05-09 10:41:52,836 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:41:52,836 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:52,836 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:52,836 | INFO | agent  | Sensor update: light=188.6
2026-05-09 10:41:54,341 | INFO | agent  | Sensor update: temperature=23.6
2026-05-09 10:41:54,341 | INFO | agent  | Sensor update: humidity=39.1
2026-05-09 10:41:54,342 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:54,342 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:54,342 | INFO | agent  | Sensor update: light=186.5
2026-05-09 10:41:55,853 | INFO | agent  | Sensor update: temperature=23.63
2026-05-09 10:41:55,853 | INFO | agent  | Sensor update: humidity=39.6
2026-05-09 10:41:55,854 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:55,854 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:55,854 | INFO | agent  | Sensor update: light=191.1
2026-05-09 10:41:57,358 | INFO | agent  | Sensor update: temperature=23.72
2026-05-09 10:41:57,358 | INFO | agent  | Sensor update: humidity=39.7
2026-05-09 10:41:57,359 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:57,359 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:57,359 | INFO | agent  | Sensor update: light=188.3
2026-05-09 10:41:58,862 | INFO | agent  | Sensor update: temperature=23.77
2026-05-09 10:41:58,862 | INFO | agent  | Sensor update: humidity=39.1
2026-05-09 10:41:58,863 | INFO | agent  | Sensor update: door=False
2026-05-09 10:41:58,863 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:41:58,863 | INFO | agent  | Sensor update: light=185.1
2026-05-09 10:42:00,367 | INFO | agent  | Sensor update: temperature=23.54
2026-05-09 10:42:00,367 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:42:00,367 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:00,367 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:00,368 | INFO | agent  | Sensor update: light=189.0
2026-05-09 10:42:01,879 | INFO | agent  | Sensor update: temperature=23.49
2026-05-09 10:42:01,879 | INFO | agent  | Sensor update: humidity=39.0
2026-05-09 10:42:01,879 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:01,879 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:01,880 | INFO | agent  | Sensor update: light=222.0
2026-05-09 10:42:03,382 | INFO | agent  | Sensor update: temperature=23.34
2026-05-09 10:42:03,382 | INFO | agent  | Sensor update: humidity=38.8
2026-05-09 10:42:03,382 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:03,382 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:03,383 | INFO | agent  | Sensor update: light=239.9
2026-05-09 10:42:04,887 | INFO | agent  | Sensor update: temperature=23.21
2026-05-09 10:42:04,888 | INFO | agent  | Sensor update: humidity=38.7
2026-05-09 10:42:04,888 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:04,888 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:04,888 | INFO | agent  | Sensor update: light=91.7
2026-05-09 10:42:06,396 | INFO | agent  | Sensor update: temperature=23.01
2026-05-09 10:42:06,397 | INFO | agent  | Sensor update: humidity=39.1
2026-05-09 10:42:06,397 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:06,397 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:06,397 | INFO | agent  | Sensor update: light=114.1
2026-05-09 10:42:07,908 | INFO | agent  | Sensor update: temperature=22.9
2026-05-09 10:42:07,909 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:42:07,909 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:07,909 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:07,909 | INFO | agent  | Sensor update: light=134.7
2026-05-09 10:42:09,415 | INFO | agent  | Sensor update: temperature=22.86
2026-05-09 10:42:09,415 | INFO | agent  | Sensor update: humidity=39.3
2026-05-09 10:42:09,415 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:09,415 | INFO | agent  | Sensor update: pir=False
2026-05-09 10:42:09,415 | INFO | agent  | Sensor update: light=163.4
2026-05-09 10:42:10,927 | INFO | agent  | Sensor update: temperature=22.77
2026-05-09 10:42:10,927 | INFO | agent  | Sensor update: humidity=39.6
2026-05-09 10:42:10,927 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:10,927 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:42:10,927 | INFO | agent  | Sensor update: light=193.4
2026-05-09 10:42:12,438 | INFO | agent  | Sensor update: temperature=23.07
2026-05-09 10:42:12,439 | INFO | agent  | Sensor update: humidity=39.5
2026-05-09 10:42:12,439 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:12,439 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:42:12,439 | INFO | agent  | Sensor update: light=216.5
2026-05-09 10:42:13,950 | INFO | agent  | Sensor update: temperature=23.17
2026-05-09 10:42:13,950 | INFO | agent  | Sensor update: humidity=39.2
2026-05-09 10:42:13,950 | INFO | agent  | Sensor update: door=False
2026-05-09 10:42:13,951 | INFO | agent  | Sensor update: pir=True
2026-05-09 10:42:13,951 | INFO | agent  | Sensor update: light=247.6
2026-05-09 10:42:15,462 | INFO | agent  | Sensor update: temperature=23.38
2026-05-09 10:42:15,462 | INFO | agent  | Sensor update: humidity=39.5
2026-05-09 10:42:15,463 | INFO | agent  | Sensor update: door=False
